"site","year","sample_id","known_nest","nest_id","species","lat","long","num_obs"
"Joule","2021",15,"no",1338,"White Ibis",26.0139434607631,-80.6307675031171,1
"Joule","2021",16,"no",599,"Great Egret",26.0117483016694,-80.6307257843346,1
"Joule","2021",17,"no",1607,"White Ibis",26.012181431628,-80.6308622522965,1
"Joule","2021",18,"yes",353,"Great Egret",26.0133726673291,-80.630815246677,7
"Joule","2021",19,"yes",434,"Great Egret",26.0123103322807,-80.6315936884463,2
"Joule","2021",20,"no",19,"Great Egret",26.0126018689436,-80.6315668493069,1
"Joule","2021",21,"yes",300,"Great Egret",26.0124774277571,-80.6314587028464,3
"Joule","2021",22,"yes",1492,"Great Egret",26.0119488523557,-80.6312157167028,2
"Joule","2021",23,"no",2079,"White Ibis",26.0133811934831,-80.6301685257571,1
"Joule","2021",24,"yes",293,"Great Egret",26.0121776943358,-80.6315007111386,4
"Joule","2021",25,"no",859,"Great Egret",26.0123286358148,-80.6314688882513,1
"Joule","2021",26,"yes",315,"Great Egret",26.0124567180358,-80.6312794436349,4
"Joule","2021",27,"yes",399,"Great Egret",26.0117669730732,-80.6305700403583,6
"Joule","2021",28,"yes",366,"Great Egret",26.0115493953696,-80.6308596349717,4
"Joule","2021",29,"yes",986,"Great Egret",26.0132418659833,-80.6308805279598,4
"Joule","2021",30,"yes",1688,"Great Egret",26.0119215451421,-80.6305093894752,3
"Joule","2021",31,"yes",770,"Great Egret",26.0116024593403,-80.6305175045166,5
"Joule","2021",32,"yes",367,"Great Egret",26.0116450579558,-80.6309506935798,4
"Joule","2021",33,"no",2145,"White Ibis",26.0133944736325,-80.6310286550383,1
"Joule","2021",34,"no",1407,"White Ibis",26.0127315985644,-80.6297253635298,1
"Joule","2021",35,"yes",1703,"Great Egret",26.0123956509042,-80.6304755864764,3
"Joule","2021",36,"yes",28,"Great Egret",26.0117554817496,-80.6314689053122,3
"Joule","2021",37,"yes",410,"Great Egret",26.0120182467672,-80.6304965452543,7
"Joule","2021",38,"no",2343,"Wood Stork",26.0137250970086,-80.6310679204549,1
"Joule","2021",39,"no",186,"White Ibis",26.0132391603319,-80.6303721503051,1
"Joule","2021",40,"no",1522,"Great Egret",26.012645944285,-80.6311119156768,1
"Joule","2021",41,"yes",394,"Great Egret",26.0112104702622,-80.6307701063128,4
"Joule","2021",42,"no",2363,"Great Egret",26.0127510304734,-80.6308616085829,1
"Joule","2021",43,"yes",1083,"Great Egret",26.0119772844113,-80.6315551371767,4
"Joule","2021",44,"no",1950,"Great Egret",26.0122691641801,-80.6312635081496,1
"Joule","2021",45,"no",523,"Great Egret",26.011612303693,-80.6312207096515,1
"Joule","2021",46,"yes",386,"Great Egret",26.0117100508461,-80.6307020344211,7
"Joule","2021",47,"no",539,"Great Egret",26.0122338682206,-80.6310303247721,1
"Joule","2021",48,"no",121,"White Ibis",26.0116339533119,-80.6308663024262,1
"Joule","2021",49,"no",1799,"Great Egret",26.0117402203075,-80.6311464550621,1
"Joule","2021",50,"yes",743,"Great Egret",26.0114187098427,-80.6307894427323,4
"6thBridge","2021",1,"no",9923,"Great Egret",26.1218169659872,-80.5403831101743,1
"6thBridge","2021",2,"yes",534,"Great Egret",26.1210110158796,-80.5413174750036,4
"6thBridge","2021",3,"no",1577,"Great Egret",26.1235406554899,-80.5416968943264,1
"6thBridge","2021",4,"yes",2282,"Great Egret",26.1207889991222,-80.5407378061569,3
"6thBridge","2021",5,"no",2913,"Roseate Spoonbill",26.1200161153774,-80.5391781786115,1
"6thBridge","2021",6,"no",8824,"Great Egret",26.1204121448229,-80.5423864609046,1
"6thBridge","2021",7,"no",11067,"White Ibis",26.1194497006422,-80.5400551817904,1
"6thBridge","2021",8,"yes",571,"Great Blue Heron",26.1234221682953,-80.5411379904641,4
"6thBridge","2021",9,"yes",2735,"Great Egret",26.119462548997,-80.5401757007544,4
"6thBridge","2021",10,"yes",491,"Great Egret",26.121707949563,-80.541361635232,10
"6thBridge","2021",11,"no",4111,"Roseate Spoonbill",26.119501181656,-80.5400712108717,1
"6thBridge","2021",12,"yes",897,"Great Egret",26.1207365069567,-80.5409520009076,7
"6thBridge","2021",13,"yes",733,"Great Egret",26.1219014643301,-80.5409889370162,4
"6thBridge","2021",14,"no",2537,"Great Egret",26.1199874579245,-80.5405832642817,1
"6thBridge","2021",15,"yes",8053,"Great Egret",26.1233361446563,-80.5407711158067,2
"6thBridge","2021",16,"no",14193,"Great Egret",26.1214512923212,-80.5409217129694,1
"6thBridge","2021",17,"no",1,"Great Egret",26.1213971878566,-80.5431300891961,1
"6thBridge","2021",18,"yes",1227,"Great Egret",26.1201060766054,-80.5404812193028,4
"6thBridge","2021",19,"yes",2837,"Great Egret",26.1197612231684,-80.5398455832866,5
"6thBridge","2021",20,"yes",426,"Great Egret",26.1234370240008,-80.5413246118726,4
"6thBridge","2021",21,"no",5349,"Roseate Spoonbill",26.1213046363169,-80.5402123889851,1
"6thBridge","2021",22,"no",392,"Great Egret",26.12074326796,-80.5414203798824,1
"6thBridge","2021",23,"no",9085,"Great Egret",26.1227198166821,-80.5414450348651,1
"6thBridge","2021",24,"yes",2035,"Great Egret",26.1227936145369,-80.5410460330254,2
"6thBridge","2021",25,"no",5344,"Roseate Spoonbill",26.121769967441,-80.540133456367,1
"6thBridge","2021",26,"yes",2211,"Roseate Spoonbill",26.1204091467274,-80.5409595721133,3
"6thBridge","2021",27,"yes",7969,"Roseate Spoonbill",26.1212535366522,-80.5408989635024,2
"6thBridge","2021",28,"yes",3115,"Roseate Spoonbill",26.1237314869858,-80.5415057787865,5
"6thBridge","2021",29,"yes",100,"Great Egret",26.1235507811146,-80.5417432312953,8
"6thBridge","2021",30,"no",6573,"White Ibis",26.1187629494761,-80.5405094657781,1
"6thBridge","2021",31,"no",5100,"Great Egret",26.1205189709826,-80.5405735349299,1
"6thBridge","2021",32,"yes",802,"Great Egret",26.1230167273629,-80.5408516954856,4
"6thBridge","2021",33,"no",3565,"Great Egret",26.1206984768596,-80.5409371239883,1
"6thBridge","2021",34,"no",4735,"Great Egret",26.1230686051567,-80.5409350749788,1
"6thBridge","2021",35,"no",6036,"Great Egret",26.1206887214881,-80.5411817304512,1
"6thBridge","2021",36,"no",14173,"White Ibis",26.121767344432,-80.5409470846364,1
"6thBridge","2021",37,"yes",8301,"Great Egret",26.1203389400576,-80.5406199546939,3
"6thBridge","2021",38,"yes",500,"Great Egret",26.121634812613,-80.5413591567678,7
"6thBridge","2021",39,"yes",569,"Great Egret",26.1203882765182,-80.5412724992263,3
"6thBridge","2021",40,"no",13960,"Great Egret",26.1227265971034,-80.5410625902924,1
"6thBridge","2021",41,"no",5565,"Roseate Spoonbill",26.1203406067677,-80.5396237148071,1
"6thBridge","2021",42,"yes",4411,"Great Egret",26.1239151687202,-80.5415448706732,2
"6thBridge","2021",43,"no",7080,"Great Egret",26.1223962434519,-80.5418110137605,1
"6thBridge","2021",44,"yes",1466,"Roseate Spoonbill",26.1200789161767,-80.5395469494218,3
"6thBridge","2021",45,"no",941,"Great Egret",26.1226071868186,-80.5407376167124,1
"6thBridge","2021",46,"yes",6137,"Great Egret",26.1203528201126,-80.5411415635959,3
"6thBridge","2021",47,"yes",1480,"Great Egret",26.1199856775252,-80.5394259831285,5
"6thBridge","2021",48,"no",7594,"Great Egret",26.1205929042111,-80.5414099952394,1
"6thBridge","2021",49,"yes",2516,"Great Egret",26.1202625990662,-80.5405818710243,4
"6thBridge","2021",50,"no",5368,"Roseate Spoonbill",26.1206815694467,-80.5401187202726,1
"Vulture","2022",1,"yes",139,"Great Egret",26.0251633376761,-80.5389164973964,2
"Vulture","2022",2,"yes",86,"Great Egret",26.0250990528549,-80.5390486519424,2
"Vulture","2022",3,"no",151,"Great Blue Heron",26.0250122400014,-80.5389099131066,1
"Vulture","2022",4,"yes",145,"Great Egret",26.025152440808,-80.5389651214801,2
"Vulture","2022",5,"no",55,"Great Egret",26.0244221716464,-80.5392418353667,1
"Vulture","2022",6,"yes",81,"Great Egret",26.0250087437855,-80.5390064394962,2
"Vulture","2022",7,"no",382,"Great Egret",26.0243857459809,-80.5387659088316,1
"Vulture","2022",8,"no",250,"Great Egret",26.0245287263652,-80.5383901020813,1
"Vacation","2021",1,"no",29,"Great Egret",25.9140883293286,-80.6304574720374,1
"Vacation","2021",2,"yes",993,"Great Egret",25.9143377422529,-80.6304927462071,2
"Vacation","2021",3,"no",1448,"White Ibis",25.9131495247397,-80.6291475302763,1
"Vacation","2021",4,"yes",481,"Great Egret",25.9132358637428,-80.6300927071505,6
"Vacation","2021",5,"no",23,"Great Egret",25.9148102194111,-80.630482873653,1
"Vacation","2021",6,"no",172,"White Ibis",25.9157082722157,-80.630353278147,1
"Vacation","2021",7,"no",1349,"Great Egret",25.9135556995445,-80.6303071968224,1
"Vacation","2021",8,"no",680,"White Ibis",25.9144727746187,-80.6290337242967,1
"Vacation","2021",9,"no",1614,"Great Egret",25.9144969442075,-80.6300907902588,1
"Vacation","2021",10,"yes",912,"Great Egret",25.9142303740547,-80.6303023170505,4
"Vacation","2021",11,"yes",667,"Great Egret",25.9148984670093,-80.6298434646233,4
"Vacation","2021",12,"no",36,"White Ibis",25.9158613114296,-80.6303667135742,1
"Vacation","2021",13,"yes",101,"Great Egret",25.913412025981,-80.6300792915197,5
"Vacation","2021",14,"yes",1006,"Great Egret",25.9138317102683,-80.6304667898629,6
"Vacation","2021",15,"no",1086,"Great Egret",25.9139060559432,-80.6301781376367,1
"Vacation","2021",16,"no",1057,"Great Egret",25.9151042567108,-80.6301634240799,1
"Vacation","2021",17,"no",1378,"Great Egret",25.9141863423792,-80.6300844995261,1
"Vacation","2021",18,"yes",361,"Great Egret",25.9142760023102,-80.6305506943594,6
"Vacation","2021",19,"no",1569,"Great Egret",25.91523536091,-80.6301935032702,1
"Vacation","2021",20,"yes",329,"Great Egret",25.9143130877824,-80.6299785568152,3
"Vacation","2021",21,"no",1456,"Great Egret",25.9143270253871,-80.6307713752524,1
"Vacation","2021",22,"no",238,"White Ibis",25.9148192744222,-80.6292833864653,1
"Vacation","2021",23,"no",1103,"Great Blue Heron",25.9152028497419,-80.6301554023627,1
"Vacation","2021",24,"no",1106,"White Ibis",25.9148667162183,-80.6301390971742,1
"Vacation","2021",25,"no",303,"Great Egret",25.9144351542099,-80.6301484465653,1
"Vacation","2021",26,"no",505,"White Ibis",25.9150897119601,-80.6293057287894,1
"Vacation","2021",27,"yes",605,"Great Egret",25.9145293396966,-80.6301850991101,5
"Vacation","2021",28,"yes",1022,"Great Egret",25.9148777909481,-80.6303727559755,3
"Vacation","2021",29,"yes",810,"Great Egret",25.9145724938825,-80.6300663976362,3
"Vacation","2021",30,"yes",474,"Great Egret",25.9140045371212,-80.6300772641104,7
"Vacation","2021",31,"yes",904,"Great Egret",25.9149287366812,-80.6302917983286,3
"Vacation","2021",32,"no",773,"Great Egret",25.9146700998909,-80.6302288107322,1
"Vacation","2021",33,"no",1890,"White Ibis",25.914640013775,-80.6302562881721,1
"Vacation","2021",34,"yes",433,"Great Egret",25.9147460305481,-80.6301809189445,7
"Vacation","2021",35,"yes",461,"Great Egret",25.9146957232389,-80.6300452357629,6
"Vacation","2021",36,"yes",489,"Great Egret",25.9148464407094,-80.6299028826685,2
"Vacation","2021",37,"no",534,"Great Egret",25.9138348272768,-80.6306009001015,1
"Vacation","2021",38,"yes",607,"Great Egret",25.9144848493117,-80.630266461926,4
"Vacation","2021",39,"yes",360,"Great Egret",25.9149103709155,-80.6305812527699,7
"Vacation","2021",40,"yes",664,"Great Egret",25.9141711675509,-80.6299544850593,4
"Vacation","2021",41,"no",512,"White Ibis",25.9145293710246,-80.6290506987981,1
"Vacation","2021",42,"yes",84,"Great Egret",25.9155755003982,-80.6300509033574,6
"Vacation","2021",43,"no",1189,"Great Egret",25.9141705969333,-80.6304854322876,1
"Vacation","2021",44,"yes",490,"Great Egret",25.9147281224574,-80.6299565809612,8
"Vacation","2021",45,"yes",572,"Great Egret",25.9147599080392,-80.6302856830521,5
"Vacation","2021",46,"yes",67,"Great Egret",25.9142903641282,-80.630199233312,11
"Vacation","2021",47,"no",517,"White Ibis",25.9145465468339,-80.6290446393526,1
"Vacation","2021",48,"yes",16,"Great Egret",25.9152369453861,-80.6305088828663,5
"Vacation","2021",49,"yes",653,"Great Egret",25.9149487461462,-80.6299183890246,3
"Vacation","2021",50,"no",151,"White Ibis",25.9151477328525,-80.6309306780634,1
"Vacation","2020",1,"no",332,"Great Egret",25.9144942865823,-80.6301088968834,1
"Vacation","2020",2,"yes",170,"Great Egret",25.9146222452378,-80.6302397334358,2
"Vacation","2020",3,"no",366,"Great Egret",25.9145203575709,-80.6298125557062,1
"Vacation","2020",4,"no",548,"Great Egret",25.9135477980013,-80.6301940719663,1
"Vacation","2020",5,"yes",420,"Great Egret",25.9142194917469,-80.6303063058084,5
"Vacation","2020",6,"yes",254,"Great Egret",25.9140443016946,-80.6304120769928,3
"Vacation","2020",7,"yes",16,"Great Egret",25.9148240006346,-80.6303440094453,2
"Vacation","2020",8,"yes",222,"Great Blue Heron",25.9145726729455,-80.6300329625574,4
"Vacation","2020",9,"yes",229,"Great Egret",25.9148081634581,-80.6298232853297,7
"Vacation","2020",10,"no",31,"Great Egret",25.9138345465753,-80.6303801526633,1
"Vacation","2020",11,"no",55,"Wood Stork",25.9146025238453,-80.6302451429446,1
"Vacation","2020",12,"no",479,"Great Egret",25.9134786880925,-80.630088036996,1
"Vacation","2020",13,"no",318,"Great Egret",25.9139933724876,-80.6302956569151,1
"Vacation","2020",14,"no",306,"Great Egret",25.9154672052747,-80.630347462545,1
"Vacation","2020",15,"no",644,"Great Blue Heron",25.9147142354916,-80.6304051551892,1
"Vacation","2020",16,"yes",105,"Great Egret",25.914713631449,-80.6299938005148,5
"Vacation","2020",17,"no",539,"Great Egret",25.9146100811224,-80.6302054696009,1
"Vacation","2020",18,"no",44,"Great Egret",25.9148041837755,-80.6302751172247,1
"Vacation","2020",19,"yes",17,"Great Egret",25.9148104520573,-80.6303519095759,6
"Vacation","2020",20,"no",819,"Great Egret",25.914904609369,-80.6301137788333,1
"Vacation","2020",21,"yes",410,"Great Egret",25.9148059520668,-80.6303067269427,2
"Vacation","2020",22,"yes",20,"Great Egret",25.914626376519,-80.6303734308634,3
"Vacation","2020",23,"yes",219,"Great Egret",25.914633455475,-80.6300068299695,4
"Vacation","2020",24,"yes",24,"Great Egret",25.914385454965,-80.6304677797895,5
"Vacation","2020",25,"yes",47,"Great Egret",25.9146379221396,-80.6302351161578,4
"Vacation","2020",26,"yes",372,"Great Blue Heron",25.9149707452348,-80.6306238865667,4
"Vacation","2020",27,"yes",9,"Great Egret",25.9140779601644,-80.6305482428727,8
"Vacation","2020",28,"yes",6,"Great Egret",25.9145358213603,-80.6305268356532,4
"Vacation","2020",29,"no",803,"Great Egret",25.9148273939646,-80.6303027655189,1
"Vacation","2020",30,"yes",102,"Great Egret",25.9150104644025,-80.6299934759542,2
"Vacation","2020",31,"no",109,"Great Blue Heron",25.9146671500708,-80.6299405441552,1
"Vacation","2020",32,"yes",149,"Great Blue Heron",25.9151035700519,-80.630424857018,4
"Vacation","2020",33,"no",23,"Great Egret",25.9146278143514,-80.6304032163394,1
"Vacation","2020",34,"yes",188,"Great Egret",25.9149313099526,-80.6301214865609,5
"Vacation","2020",35,"no",333,"Great Egret",25.9139755992781,-80.6301481871078,1
"Vacation","2020",36,"no",789,"Great Egret",25.9146488877407,-80.630389761585,1
"Vacation","2020",37,"no",58,"Great Egret",25.9143552972428,-80.6303216147893,1
"Vacation","2020",38,"no",405,"Great Egret",25.9152187808851,-80.6302666614021,1
"Vacation","2020",39,"yes",215,"Great Egret",25.914673925509,-80.6299910013786,3
"Vacation","2020",40,"no",382,"Great Egret",25.9140788214763,-80.6305595516352,1
"Vacation","2020",41,"no",307,"White Ibis",25.9154514600061,-80.6303095694344,1
"Vacation","2020",42,"yes",72,"Great Egret",25.9146311533241,-80.630025029597,2
"Vacation","2020",43,"no",4,"Great Egret",25.9149842227998,-80.6305129128632,1
"Vacation","2020",44,"no",467,"Great Egret",25.9141929893885,-80.6301683017659,1
"Vacation","2020",45,"yes",407,"Great Egret",25.9149942296739,-80.6302199168721,2
"Vacation","2020",46,"yes",56,"Great Egret",25.9143284982566,-80.6303044856993,8
"Vacation","2020",47,"yes",264,"Great Egret",25.9141198694351,-80.6303204682472,2
"Vacation","2020",48,"no",496,"Great Egret",25.9147179629872,-80.6299394410742,1
"Vacation","2020",49,"no",229,"Great Egret",25.913691193183,-80.6300376188595,1
"Vacation","2020",50,"yes",214,"Great Egret",25.9146917019905,-80.6300050060835,6
"CypressCity","2020",1,"no",1269,"Great Egret",26.1239449394444,-80.5044697185122,1
"CypressCity","2020",2,"no",2656,"Roseate Spoonbill",26.1239075670022,-80.5036829898136,1
"CypressCity","2020",3,"yes",262,"Great Egret",26.1232764264416,-80.5042078355225,2
"CypressCity","2020",4,"no",3154,"Great Egret",26.1235827206235,-80.5043327473807,1
"CypressCity","2020",5,"no",981,"Great Egret",26.1232820093406,-80.5041312706177,1
"CypressCity","2020",6,"yes",693,"Great Egret",26.1240751132149,-80.5037994680884,4
"CypressCity","2020",7,"yes",717,"Great Egret",26.1232400289841,-80.5039164738187,3
"CypressCity","2020",8,"yes",610,"Great Egret",26.1242103873281,-80.5041854972761,3
"CypressCity","2020",9,"yes",532,"Great Egret",26.1242233149991,-80.5043984450284,2
"CypressCity","2020",10,"no",3634,"Roseate Spoonbill",26.1242873908287,-80.5039347140019,1
"CypressCity","2020",11,"yes",1335,"Great Egret",26.1239479692477,-80.5042529647708,3
"CypressCity","2020",12,"no",3056,"Great Egret",26.1235140425493,-80.5036727328127,1
"CypressCity","2020",13,"no",437,"Great Egret",26.1228845247933,-80.5039351890072,1
"CypressCity","2020",14,"no",3512,"White Ibis",26.1228161645873,-80.5042979746824,1
"CypressCity","2020",15,"yes",814,"Great Egret",26.1235891567241,-80.5043902154758,4
"CypressCity","2020",16,"yes",4,"Wood Stork",26.1242040954537,-80.5045819112354,2
"CypressCity","2020",17,"no",2499,"Great Egret",26.1235932536123,-80.5042982807617,1
"CypressCity","2020",18,"yes",263,"Great Egret",26.1232632987305,-80.5042259236155,2
"CypressCity","2020",19,"yes",205,"Great Egret",26.1241856754032,-80.5041514465972,3
"CypressCity","2020",20,"no",2337,"Great Egret",26.1237154239567,-80.5037829034206,1
"CypressCity","2020",21,"yes",702,"Great Egret",26.1237278099491,-80.503792956673,4
"CypressCity","2020",22,"no",808,"Roseate Spoonbill",26.1239171967262,-80.504444408119,1
"CypressCity","2020",23,"yes",409,"Great Egret",26.1232316000668,-80.5038437999127,2
"CypressCity","2020",24,"yes",503,"Wood Stork",26.1240415726968,-80.5044125463537,3
"CypressCity","2020",25,"no",391,"Great Blue Heron",26.1236731523885,-80.5039032816307,1
"CypressCity","2020",26,"no",135,"Great Egret",26.1238783158316,-80.5042610101636,1
"CypressCity","2020",27,"yes",441,"Roseate Spoonbill",26.1240989360491,-80.5037713253061,4
"CypressCity","2020",28,"yes",238,"Great Egret",26.1237251132222,-80.5042087852883,2
"CypressCity","2020",29,"no",2129,"Great Egret",26.1239386894206,-80.5042604135051,1
"CypressCity","2020",30,"yes",450,"Great Egret",26.1238139886433,-80.5037635407644,2
"CypressCity","2020",31,"yes",158,"Great Egret",26.1234134175515,-80.5042927600281,2
"CypressCity","2020",32,"yes",417,"Roseate Spoonbill",26.1230500310346,-80.5039102324646,2
"CypressCity","2020",33,"no",3604,"Roseate Spoonbill",26.1230761365176,-80.5040792167815,1
"CypressCity","2020",34,"yes",2465,"Great Egret",26.1242577161979,-80.5042800005376,3
"CypressCity","2020",35,"yes",261,"Great Egret",26.1233986023121,-80.5041379841299,2
"CypressCity","2020",36,"no",289,"Great Egret",26.1242817847228,-80.5040725993602,1
"CypressCity","2020",37,"yes",726,"Great Egret",26.1229619181118,-80.5039148679937,3
"CypressCity","2020",38,"no",582,"Great Egret",26.1234568215848,-80.5043249410261,1
"CypressCity","2020",39,"no",1268,"Roseate Spoonbill",26.1239020927627,-80.5044530980737,1
"CypressCity","2020",40,"yes",75,"Great Egret",26.1242816443572,-80.5042673276007,2
"CypressCity","2020",41,"yes",400,"Great Egret",26.1234957198411,-80.5039278090875,2
"CypressCity","2020",42,"yes",511,"Great Egret",26.1239019386999,-80.5045222682275,3
"CypressCity","2020",43,"no",3245,"Roseate Spoonbill",26.1231458666436,-80.5039087651824,1
"CypressCity","2020",44,"no",458,"Great Egret",26.1237790967825,-80.5036585813715,1
"CypressCity","2020",45,"no",203,"Roseate Spoonbill",26.1242211770678,-80.5041264591187,1
"CypressCity","2020",46,"no",1672,"Great Egret",26.1238092688317,-80.5044143413488,1
"CypressCity","2020",47,"yes",1122,"Great Egret",26.1231765193913,-80.5038040662657,2
"CypressCity","2020",48,"no",3686,"Great Egret",26.1231227753907,-80.5039818999197,1
"CypressCity","2020",49,"no",3415,"Great Egret",26.1242428595781,-80.5042823049094,1
"CypressCity","2020",50,"no",2233,"Great Blue Heron",26.1237440665812,-80.5040801843051,1
"CypressCity","2021",1,"yes",988,"Great Egret",26.1237838193187,-80.5038947390856,2
"CypressCity","2021",2,"no",503,"White Ibis",26.1237325089092,-80.5038174296612,1
"CypressCity","2021",3,"no",1539,"Great Egret",26.1239045326534,-80.5037384521554,1
"CypressCity","2021",4,"yes",147,"Great Egret",26.1239468662413,-80.5043789650396,3
"CypressCity","2021",5,"yes",93,"Great Egret",26.1232681641052,-80.5038496071197,2
"CypressCity","2021",6,"yes",88,"Great Blue Heron",26.1236659520112,-80.5039511504887,4
"CypressCity","2021",7,"yes",178,"Great Egret",26.12334341561,-80.5042313733985,2
"CypressCity","2021",8,"yes",75,"Great Blue Heron",26.1231426835957,-80.5040144357002,3
"CypressCity","2021",9,"no",736,"Great Egret",26.1239391782099,-80.5042264961373,1
"CypressCity","2021",10,"yes",747,"Roseate Spoonbill",26.1238389288647,-80.5042447674621,2
"CypressCity","2021",11,"yes",385,"Great Egret",26.1233258860289,-80.5037956621266,2
"CypressCity","2021",12,"yes",647,"Great Egret",26.1237422343326,-80.5038708018142,3
"CypressCity","2021",13,"no",734,"Great Egret",26.1242142261829,-80.5042905302929,1
"CypressCity","2021",14,"no",160,"White Ibis",26.1240069174115,-80.5042208796725,1
"CypressCity","2021",15,"no",528,"Great Egret",26.1237439087277,-80.5037224522888,1
"CypressCity","2021",16,"no",1715,"Great Egret",26.1231266116329,-80.503866245433,1
"CypressCity","2021",17,"no",87,"Great Egret",26.1236257599817,-80.5039344682627,1
"CypressCity","2021",18,"yes",243,"Great Egret",26.1233482247032,-80.5036807415424,3
"CypressCity","2021",19,"yes",748,"Roseate Spoonbill",26.1238455778756,-80.5042435306326,3
"CypressCity","2021",20,"yes",121,"Great Egret",26.1229880693252,-80.5037435531546,2
"CypressCity","2021",21,"yes",451,"Great Egret",26.1239227537836,-80.5042428273078,2
"CypressCity","2021",22,"yes",111,"Great Egret",26.1236432955221,-80.5038249381204,2
"CypressCity","2021",23,"yes",169,"Roseate Spoonbill",26.123890057556,-80.5042659726555,3
"CypressCity","2021",24,"yes",346,"Great Blue Heron",26.1243288934312,-80.5040615244547,3
"CypressCity","2021",25,"no",80,"Great Egret",26.1228607962024,-80.5040854429197,1
"CypressCity","2021",26,"yes",738,"Great Egret",26.1238887323499,-80.5042320060188,2
"CypressCity","2021",27,"no",183,"Great Egret",26.1243541062011,-80.5041206168556,1
"CypressCity","2021",28,"yes",172,"Great Egret",26.1239668148082,-80.5042591741977,3
"CypressCity","2021",29,"no",1692,"Great Egret",26.1243260884967,-80.5039527406103,1
"CypressCity","2021",30,"yes",934,"Great Egret",26.1243271666186,-80.5040774659875,2
"CypressCity","2021",31,"no",204,"Great Egret",26.1231658760717,-80.5039713934759,1
"CypressCity","2021",32,"no",852,"Roseate Spoonbill",26.1234265384777,-80.5037818651063,1
"CypressCity","2021",33,"yes",9,"Great Egret",26.1242998923947,-80.5042604782464,2
"CypressCity","2021",34,"no",1089,"Great Egret",26.1233694311419,-80.5042125386211,1
"CypressCity","2021",35,"no",1063,"Great Egret",26.1239710605628,-80.5043507024371,1
"CypressCity","2021",36,"no",1192,"Great Egret",26.1233642487923,-80.5036700435352,1
"CypressCity","2021",37,"no",738,"Great Egret",26.1239310907745,-80.5042659477101,1
"CypressCity","2021",38,"no",841,"White Ibis",26.1230246278712,-80.503844728579,1
"CypressCity","2021",39,"no",887,"Great Egret",26.1242717366205,-80.5043266692309,1
"CypressCity","2021",40,"no",329,"Roseate Spoonbill",26.1242443740636,-80.5040921847091,1
"CypressCity","2021",41,"no",923,"Great Egret",26.1238347865492,-80.5042311806225,1
"CypressCity","2021",42,"yes",999,"Roseate Spoonbill",26.1231124189836,-80.5039150429558,2
"CypressCity","2021",43,"no",1586,"Great Egret",26.1234383784422,-80.5044243023312,1
"CypressCity","2021",44,"yes",42,"Great Egret",26.1239959459454,-80.5042164905161,3
"CypressCity","2021",45,"yes",694,"Great Egret",26.1242616562125,-80.5044866701429,2
"CypressCity","2021",46,"yes",170,"Great Egret",26.1239482438984,-80.5042694653786,4
"CypressCity","2021",47,"no",653,"Great Egret",26.1236729447817,-80.5038417033317,1
"CypressCity","2021",48,"yes",515,"Great Egret",26.1232524701006,-80.5038685908111,4
"CypressCity","2021",49,"no",252,"Great Egret",26.1233442926742,-80.5036815299842,1
"CypressCity","2021",50,"no",495,"Great Egret",26.1228890527775,-80.5040757431155,1
"JetportSouth","2020",1,"yes",1165,"Wood Stork",25.8032225999987,-80.8483749372627,3
"JetportSouth","2020",2,"yes",1208,"Great Egret",25.8017856253739,-80.8478127610063,2
"JetportSouth","2020",3,"yes",243,"Wood Stork",25.8032637062718,-80.8483743599629,7
"JetportSouth","2020",4,"no",1115,"Great Egret",25.8047031773237,-80.8489674227195,1
"JetportSouth","2020",5,"yes",81,"Great Egret",25.8049811233571,-80.8490883236188,8
"JetportSouth","2020",6,"no",1272,"Great Egret",25.8048462837599,-80.8491313356952,1
"JetportSouth","2020",7,"yes",346,"Wood Stork",25.8042261645064,-80.8495087627089,3
"JetportSouth","2020",8,"yes",102,"Great Egret",25.8049320689947,-80.8491738742428,2
"JetportSouth","2020",9,"no",1200,"White Ibis",25.8017646419303,-80.8477878693917,1
"JetportSouth","2020",10,"no",1459,"Wood Stork",25.804545234148,-80.8491118565293,1
"JetportSouth","2020",11,"no",1407,"Wood Stork",25.804491644585,-80.8492601825994,1
"JetportSouth","2020",12,"no",72,"Roseate Spoonbill",25.8038958386192,-80.8492113959409,1
"JetportSouth","2020",13,"no",270,"Great Egret",25.8015816787879,-80.8478684774337,1
"JetportSouth","2020",14,"yes",56,"Great Egret",25.8042313294193,-80.8492486116551,3
"JetportSouth","2020",15,"yes",202,"Great Egret",25.8047457390032,-80.8488723256443,6
"JetportSouth","2020",16,"no",234,"White Ibis",25.8032431241481,-80.848389641152,1
"JetportSouth","2020",17,"yes",482,"Great Egret",25.8046522673252,-80.8490507981157,4
"JetportSouth","2020",18,"no",265,"White Ibis",25.8036225139007,-80.8478806504345,1
"JetportSouth","2020",19,"yes",918,"Wood Stork",25.8030567592439,-80.8482632927942,3
"JetportSouth","2020",20,"yes",110,"Great Egret",25.8047910667023,-80.8491235168841,3
"JetportSouth","2020",21,"no",54,"Wood Stork",25.8044589145089,-80.8492164061909,1
"JetportSouth","2020",22,"yes",253,"Wood Stork",25.8030483712724,-80.8482627288465,5
"JetportSouth","2020",23,"yes",65,"Great Egret",25.8041580963594,-80.8492352812044,4
"JetportSouth","2020",24,"no",67,"Great Egret",25.8041927060058,-80.8492742118058,1
"JetportSouth","2020",25,"yes",1194,"Wood Stork",25.8017586429936,-80.8477944349051,4
